avrg_Velocity [km/h],avrg_Throttle [%],avrg_Motor Torque [Nm],avrg_Longitudinal Acceleration [m/s^2],avrg_Regenerative Braking Signal ,avrg_Battery Voltage [V],avrg_Battery Current [A],avrg_Battery Temperature [°C],avrg_Heating Power CAN [kW],avrg_Requested Heating Power [W],avrg_AirCon Power [kW],avrg_Heater Signal,avrg_Ambient Temperature [°C],avrg_Heat Exchanger Temperature [°C],avrg_Cabin Temperature Sensor [°C],Elevation change,Previous SoC,Previous displayed SoC,Next SoC,Next displayed SoC
65.65966666666667,40.27333333333332,9.731833333333334,0.020333333333333335,0.0,388.29900000000004,-17.1125,26.0,5.319999999999999,0.0,0.6831666666666667,1.0,28.5,18.904166666666665,27.839999999999993,-0.12999999999999545,83.0,98.0,82.9,98.0
66.18249999999999,33.592833333333324,2.2238333333333338,-0.10866666666666669,0.0,389.02633333333335,-6.626999999999999,26.0,5.319999999999999,0.0,0.6825,1.0,28.5,18.5,27.839999999999993,-0.13999999999998636,82.9,98.0,82.9,98.0
62.86083333333333,28.182000000000006,-4.977333333333333,-0.26966666666666667,0.0,389.89283333333333,3.2211666666666665,26.0,5.319999999999999,0.0,0.6586666666666667,1.0,28.5,18.5,27.872333333333327,-0.13999999999998636,82.9,98.0,82.9,98.0
59.60916666666666,40.193833333333345,14.400833333333333,0.10533333333333333,0.0,388.23566666666665,-21.901166666666672,26.0,5.319999999999999,0.0,0.6799999999999999,1.0,28.5,18.5,28.009999999999998,-0.13999999999998636,82.9,98.0,82.9,98.0
63.413,42.94733333333333,16.598666666666666,0.15533333333333335,0.0,387.7256666666666,-25.861333333333334,26.0,5.319999999999999,0.0,0.6799999999999999,1.0,28.5,18.2375,28.009999999999998,-0.12999999999999545,82.9,98.0,82.9,98.0
68.73266666666667,43.4625,19.9335,0.1728333333333333,0.0,387.00333333333333,-32.025000000000006,26.0,5.319999999999999,0.0,0.6686666666666666,1.0,28.5,18.0,27.891499999999997,-0.13999999999998636,82.9,98.0,82.9,98.0
67.56216666666667,37.110833333333325,5.307166666666666,-0.042166666666666665,0.0,388.48933333333326,-11.292000000000002,26.0,5.319999999999999,0.0,0.6400000000000001,1.0,28.5,18.0,27.839999999999993,-0.13999999999998636,82.9,98.0,82.8,97.5
65.46616666666665,41.85199999999999,11.797,0.04983333333333333,0.0,387.92733333333325,-19.589000000000002,26.0,5.319999999999999,0.0,0.6073333333333335,1.0,28.5,18.0,27.839999999999993,-0.14000000000010004,82.8,97.5,82.8,97.5
65.4645,44.31033333333333,19.0045,0.18950000000000003,0.0,387.1025,-29.299333333333333,26.0,5.319999999999999,0.0,0.5723333333333334,1.0,28.5,17.9825,27.839999999999993,-0.12999999999999545,82.8,97.5,82.8,97.5
65.78483333333334,44.00433333333333,17.785,0.17083333333333334,0.0,387.0935,-27.508166666666668,26.0,5.319999999999999,0.0,0.5463333333333333,1.0,28.5,17.505,27.839999999999993,-0.13999999999998636,82.8,97.5,82.8,97.5
66.34700000000001,45.37,23.40883333333333,0.274,0.0,386.38683333333336,-35.3315,26.0,5.319999999999999,0.0,0.533,1.0,28.5,17.5,27.839999999999993,-0.13999999999998636,82.8,97.5,82.7,97.5
69.21366666666667,46.52766666666666,26.22266666666667,0.2756666666666667,0.0,385.7903333333333,-40.790166666666664,26.0,5.319999999999999,0.0,0.5393333333333333,1.0,28.5,17.5,27.839999999999993,-0.13999999999998636,82.7,97.5,82.8,97.5
72.09183333333333,44.390166666666666,20.63516666666667,0.201,0.0,386.06850000000003,-34.110666666666674,26.0,5.319999999999999,0.0,0.5600000000000002,1.0,28.5,17.5,27.957333333333334,-0.12999999999999545,82.8,97.5,82.7,97.5
71.3155,37.04383333333333,7.489000000000001,-0.026666666666666665,0.0,387.49666666666656,-14.512333333333334,26.0,5.319999999999999,0.0,0.5566666666666669,1.0,28.5,17.319166666666668,28.009999999999998,-0.13999999999998636,82.7,97.5,82.6,97.5
69.771,42.36866666666666,13.000000000000002,0.06950000000000002,0.0,387.05366666666663,-21.980666666666668,26.0,5.319999999999999,0.0,0.5628333333333335,1.0,28.5,17.0,28.009999999999998,-0.13999999999998636,82.6,97.5,82.6,97.5
69.216,37.41816666666667,5.906166666666667,-0.040833333333333326,0.0,387.80249999999995,-11.966666666666667,26.0,5.319999999999999,0.0,0.5771666666666666,1.0,28.5,17.0,28.009999999999998,-0.13999999999998636,82.6,97.5,82.6,97.5
67.42416666666666,35.51116666666667,3.9149999999999996,-0.06066666666666667,0.0,388.14400000000006,-9.004666666666667,26.0,5.319999999999999,0.0,0.48266666666666663,1.0,28.5,17.0,27.891499999999997,-0.12999999999999545,82.6,97.5,82.6,97.5
66.3595,34.044999999999995,3.052833333333333,-0.10183333333333335,0.0,388.352,-7.395333333333332,26.0,5.319999999999999,0.0,0.4623333333333334,1.0,28.5,17.0,27.839999999999993,-0.14000000000010004,82.6,97.5,82.5,97.5
65.324,36.83833333333334,5.458166666666667,-0.049,0.0,388.2271666666667,-10.6365,26.0,5.319999999999999,0.0,0.47,1.0,28.5,16.819166666666668,27.726666666666667,-0.13999999999998636,82.5,97.5,82.5,97.5
66.21499999999999,31.6675,-0.19150000000000006,-0.14516666666666672,0.0,388.7465000000001,-2.8695,26.0,5.319999999999999,0.0,0.5603333333333335,1.0,28.5,16.5,27.839999999999993,-0.13999999999998636,82.5,97.5,82.5,97.5
63.267666666666656,32.80733333333333,-0.4295000000000001,-0.15733333333333335,0.0,389.00983333333335,-2.7678333333333334,26.0,5.319999999999999,0.0,0.6013333333333332,1.0,28.5,16.5,27.839999999999993,-0.12999999999999545,82.5,97.5,82.5,97.5
66.2645,40.448166666666665,10.49,0.028166666666666666,0.0,387.794,-18.067666666666664,26.0,5.319999999999999,0.0,0.6396666666666668,1.0,28.5,16.5,27.839999999999993,-0.13999999999998636,82.5,97.5,82.5,97.5
67.32300000000001,28.021833333333333,-5.365833333333333,-0.25233333333333335,0.0,389.3636666666666,3.857999999999999,26.0,5.319999999999999,0.0,0.6400000000000001,1.0,28.5,16.235833333333332,27.839999999999993,-0.13999999999998636,82.5,97.5,82.5,97.5
64.1315,32.69583333333333,1.3175000000000001,-0.14083333333333334,0.0,388.97966666666673,-5.047666666666666,26.0,5.319999999999999,0.0,0.6453333333333334,1.0,28.5,16.0,27.900666666666666,-0.13999999999998636,82.5,97.5,82.5,97.0
65.02666666666667,33.80616666666666,2.7695,-0.09633333333333333,0.0,388.7218333333333,-7.331166666666667,26.0,5.319999999999999,0.0,0.6400000000000001,1.0,28.5,16.0,28.009999999999998,-0.12999999999999545,82.5,97.0,82.4,97.0
63.80916666666667,31.04933333333333,-0.6385000000000001,-0.15333333333333335,0.0,389.1641666666667,-2.594,26.0,5.319999999999999,0.0,0.6406666666666667,1.0,28.5,15.569166666666666,28.003333333333337,-0.13999999999998636,82.4,97.0,82.4,97.0
64.33966666666667,36.85216666666667,5.350333333333333,-0.06433333333333333,0.0,388.52433333333335,-11.191666666666668,26.0,5.319999999999999,0.0,0.6799999999999999,1.0,28.5,15.5,27.841499999999996,-0.2599999999999909,82.4,97.0,82.4,97.0
66.609,37.34733333333334,5.729833333333333,-0.08116666666666668,0.0,388.3959999999999,-11.815833333333336,26.0,5.319999999999999,0.0,0.6871666666666667,1.0,28.5,15.5,27.833833333333335,-0.43000000000006366,82.4,97.0,82.3,97.0
65.08133333333333,27.531166666666667,-5.877666666666667,-0.28099999999999997,0.0,389.7060000000001,4.845833333333333,26.0,5.319999999999999,0.0,0.7194999999999998,1.0,28.5,15.069166666666666,27.671666666666678,-0.42999999999995,82.3,97.0,82.3,97.0
64.67016666666667,37.291000000000004,5.791166666666667,-0.04766666666666666,0.0,388.52733333333333,-11.898666666666665,26.0,5.319999999999999,0.0,0.7199999999999999,1.0,28.5,15.0,27.670000000000012,-0.42000000000007276,82.3,97.0,82.3,97.0
66.34133333333334,39.776166666666676,7.878,-0.011666666666666667,0.0,388.2201666666668,-15.0235,26.0,5.319999999999999,0.0,0.7199999999999999,1.0,28.5,14.981333333333334,27.76016666666666,-0.42999999999995,82.3,97.0,82.2,97.0
65.604,27.5075,-8.752,-0.3433333333333334,0.185,389.86699999999996,7.766333333333332,26.0,5.386666666666666,0.0,0.7199999999999999,1.0,28.5,14.5045,27.839999999999993,-0.43000000000006366,82.2,97.0,82.2,97.0
63.155666666666676,39.144,10.095833333333333,0.04033333333333333,0.0,388.17966666666666,-17.557166666666667,26.0,5.319999999999999,0.0,0.7333333333333332,1.0,28.5,14.5,27.722833333333337,-0.42999999999995,82.2,97.0,82.1,97.0
67.77083333333334,41.94533333333332,14.351833333333335,0.060833333333333336,0.0,387.44966666666664,-23.839333333333332,26.0,5.319999999999999,0.0,0.7476666666666666,1.0,28.5,14.4025,27.670000000000012,-0.42999999999995,82.1,97.0,82.1,97.0
67.99666666666666,30.36733333333333,-1.7543333333333335,-0.20900000000000002,0.0,389.08533333333327,-1.0855,26.0,5.319999999999999,0.0,0.723333333333333,1.0,28.5,14.0,27.670000000000012,-0.43000000000006366,82.1,97.0,82.1,97.0
66.569,34.92550000000001,3.5123333333333333,-0.08583333333333336,0.0,388.5933333333332,-8.959000000000001,26.0,5.319999999999999,0.0,0.7599999999999998,1.0,28.5,14.0,27.664166666666667,-0.4199999999999591,82.1,97.0,82.1,96.5
67.18516666666667,37.811666666666675,5.984,-0.037,0.0,388.2601666666667,-12.623333333333333,26.0,5.319999999999999,0.0,0.7599999999999998,1.0,28.5,13.9025,27.51133333333333,-0.43000000000006366,82.1,96.5,82.0,96.5
67.575,38.33583333333332,6.366833333333333,-0.03683333333333334,0.0,388.1865,-13.213333333333335,26.0,5.319999999999999,0.0,0.7599999999999998,1.0,28.5,13.5,27.419833333333326,-0.42999999999995,82.0,96.5,82.0,96.5
67.76466666666666,35.586999999999996,3.993666666666667,-0.07283333333333333,0.0,388.3728333333334,-9.857166666666668,26.0,5.319999999999999,0.0,0.7599999999999998,1.0,28.5,13.5,27.339999999999993,-0.43000000000006366,82.0,96.5,82.0,96.5
66.49433333333333,32.32966666666666,0.8381666666666665,-0.15166666666666667,0.0,388.7506666666667,-5.030499999999999,26.0,5.319999999999999,0.0,0.7599999999999998,1.0,28.820833333333333,13.319166666666668,27.40116666666666,-0.42999999999995,82.0,96.5,82.0,96.5
61.625499999999995,29.647833333333335,-4.6905,-0.2311666666666667,0.0,389.43649999999997,2.1294999999999997,26.0,5.319999999999999,0.0,0.7639999999999998,1.0,29.0,13.0,27.509999999999998,-0.42999999999995,82.0,96.5,81.9,96.5
59.87533333333333,32.13183333333333,1.228,-0.12283333333333334,0.0,388.8843333333333,-5.452833333333334,26.0,5.319999999999999,0.0,0.7999999999999997,1.0,29.0,13.0,27.509999999999998,-0.42000000000007276,81.9,96.5,81.8,96.5
58.43633333333334,34.243500000000004,3.7263333333333333,-0.05933333333333333,0.0,388.63333333333327,-8.632666666666667,26.0,5.319999999999999,0.0,0.7999999999999997,1.0,29.0,12.9025,27.509999999999998,-0.42999999999995,81.8,96.5,81.7,96.0
55.13699999999999,30.836999999999996,-2.9501666666666666,-0.20283333333333337,0.0,389.3091666666667,-0.5729999999999993,26.0,5.319999999999999,0.0,0.7999999999999997,1.0,29.0,12.5,27.41933333333333,-0.43000000000006366,81.7,96.0,81.6,96.0
58.005333333333326,41.70133333333334,16.3955,0.13133333333333333,0.0,387.4871666666666,-23.925666666666665,26.0,5.319999999999999,0.0,0.7999999999999997,1.0,29.0,12.5,27.339999999999993,-0.42999999999995,81.6,96.0,81.43,96.0
60.727666666666664,31.0055,0.19483333333333333,-0.148,0.0,388.8186666666667,-4.040333333333333,26.0,5.319999999999999,0.0,0.7999999999999997,1.0,29.0,12.481333333333334,27.249833333333342,-0.43000000000006366,81.43,96.0,81.23,95.5
60.74366666666668,33.97533333333333,2.880666666666667,-0.07516666666666665,0.0,388.59333333333325,-7.995666666666667,26.0,5.319999999999999,0.0,0.7999999999999997,1.0,29.0,12.0045,27.170000000000012,-0.4199999999999591,81.23,95.5,81.0,95.5
62.46716666666666,39.625499999999995,8.2805,-0.006166666666666667,0.0,388.05116666666675,-15.131666666666668,26.0,5.319999999999999,0.0,0.7999999999999997,1.0,29.0,12.0,27.170000000000012,-0.42999999999995,81.0,95.5,80.9,95.0
66.40866666666666,43.91133333333333,18.043,0.1461666666666667,0.0,386.91049999999996,-28.99683333333333,26.0,5.319999999999999,0.0,0.7999999999999997,1.0,29.0,12.0,27.170000000000012,-0.43000000000006366,80.9,95.0,80.9,95.0
68.13633333333334,30.003833333333333,-1.395,-0.18616666666666665,0.0,388.77883333333335,-1.4405000000000001,26.0,5.319999999999999,0.0,0.7999999999999997,1.0,29.0,11.819166666666668,27.170000000000012,-0.42999999999995,80.9,95.0,80.9,95.0
66.0475,36.062,4.442166666666667,-0.07166666666666668,0.0,388.28866666666664,-10.170166666666667,26.0,5.319999999999999,0.0,0.7999999999999997,1.0,29.0,11.5,27.058333333333334,-0.43000000000006366,80.9,95.0,80.8,95.0
68.10933333333335,42.504999999999995,14.387500000000001,0.09716666666666667,0.0,387.1233333333333,-24.445500000000003,26.0,5.319999999999999,0.0,0.7833333333333335,1.0,29.0,11.5,27.009999999999998,-0.42999999999995,80.8,95.0,80.7,95.0
69.91233333333334,38.484666666666676,8.250166666666665,-0.004999999999999999,0.0,387.6056666666667,-16.192666666666668,26.0,5.319999999999999,0.0,0.7619999999999998,1.0,29.0,11.5,27.003000000000004,-0.4199999999999591,80.7,95.0,80.6,95.0
68.419,33.163500000000006,1.2136666666666664,-0.13133333333333333,0.0,388.43866666666673,-5.495000000000001,26.0,5.319999999999999,0.0,0.7599999999999998,1.0,29.0,11.150833333333333,26.841333333333328,-0.43000000000006366,80.6,95.0,80.5,94.5
65.16733333333333,27.538666666666664,-5.808000000000001,-0.2561666666666667,0.0,389.25800000000004,4.322333333333333,26.0,5.319999999999999,0.0,0.7681666666666668,1.0,29.0,11.0,26.839999999999993,-0.42999999999995,80.5,94.5,80.4,94.5
62.58016666666667,35.84066666666666,4.3915,-0.07450000000000002,0.0,388.33083333333343,-9.728166666666668,26.0,5.319999999999999,0.0,0.7931666666666665,1.0,29.0,11.0,26.839999999999993,-0.43000000000006366,80.4,94.5,80.4,94.5
63.18066666666667,39.25750000000001,7.924833333333334,-0.0013333333333333342,0.0,387.8898333333334,-14.844833333333332,26.0,5.319999999999999,0.0,0.8173333333333332,1.0,29.0,11.0,26.839999999999993,-0.42999999999995,80.4,94.5,80.4,94.5
62.958833333333345,37.49083333333333,6.0835,-0.030666666666666672,0.0,388.0071666666667,-12.484333333333334,26.0,5.319999999999999,0.0,0.8139999999999998,1.0,29.0,10.734166666666669,26.839999999999993,-0.43000000000006366,80.4,94.5,80.3,94.5
60.25916666666667,28.615999999999996,-4.132833333333334,-0.19666666666666666,0.0,389.01483333333334,1.3916666666666666,26.0,5.319999999999999,0.0,0.7999999999999997,1.0,29.0,10.5,26.839999999999993,-0.4199999999999591,80.3,94.5,80.1,94.0
54.442666666666675,32.399166666666666,0.6975000000000001,-0.11516666666666665,0.0,388.74216666666666,-4.467166666666667,26.0,5.319999999999999,0.0,0.8120000000000002,1.0,29.0,10.5,26.839999999999993,-0.42999999999995,80.1,94.0,80.0,94.0
54.55183333333333,43.62866666666666,20.9475,0.25516666666666665,0.0,386.9121666666666,-28.094333333333328,26.0,5.319999999999999,0.0,0.8400000000000002,1.0,29.0,10.5,26.833333333333332,-0.43000000000006366,80.0,94.0,80.0,94.0
57.538666666666664,45.5365,28.482000000000003,0.3971666666666667,0.0,385.8808333333333,-38.336833333333324,26.0,5.319999999999999,0.0,0.8400000000000002,1.0,29.0,10.480166666666666,26.671500000000012,-0.42999999999995,80.0,94.0,79.9,94.0
59.98766666666666,44.012333333333345,31.277333333333335,0.41650000000000004,0.0,385.25616666666673,-43.99216666666667,26.0,5.319999999999999,0.0,0.8400000000000002,1.0,29.0,10.004,26.670000000000012,-0.43000000000006366,79.9,94.0,79.8,94.0
62.59766666666666,41.81133333333334,18.615000000000002,0.19766666666666666,0.0,386.1133333333333,-28.62316666666667,26.0,5.319999999999999,0.0,0.8400000000000002,1.0,29.0,10.0,26.670000000000012,-0.4199999999999591,79.8,94.0,79.7,93.5
67.79133333333333,47.280833333333334,34.55050000000001,0.43283333333333335,0.0,384.0966666666666,-52.7255,26.0,5.319999999999999,0.0,0.8363333333333335,1.0,29.0,10.0,26.611666666666665,-0.43000000000006366,79.7,93.5,79.6,93.5
72.07683333333333,47.803999999999995,29.465666666666667,0.36283333333333334,0.0,384.2161666666667,-48.63899999999999,26.0,5.319999999999999,0.0,0.8163333333333332,1.0,29.0,10.0,26.509999999999998,-0.42999999999995,79.6,93.5,79.5,93.5
84.75016666666669,51.85466666666668,54.441333333333326,0.7846666666666665,0.0,379.90833333333336,-100.04183333333332,26.0,5.319999999999999,0.0,0.8019999999999997,1.0,29.0,9.900833333333333,26.509999999999998,-0.42999999999995,79.5,93.5,79.4,93.0
95.37866666666666,49.23116666666667,35.563,0.4190000000000001,0.0,381.0688333333334,-76.96133333333333,26.0,5.319999999999999,0.0,0.7853333333333332,1.0,29.0,9.5,26.509999999999998,-0.43000000000006366,79.4,93.0,79.3,93.0
98.6175,34.17033333333334,2.9500000000000006,-0.18583333333333335,0.0,385.7161666666667,-11.703333333333331,26.0,5.319999999999999,0.0,0.7599999999999998,1.0,29.0,9.5,26.509999999999998,-0.42999999999995,79.3,93.0,79.1,93.0
94.26133333333334,29.397666666666666,-1.742666666666667,-0.279,0.0,387.1168333333334,0.583,26.0,5.319999999999999,0.0,0.7599999999999998,1.0,29.0,9.5,26.509999999999998,-0.42000000000007276,79.1,93.0,79.0,92.5
88.90816666666665,31.29633333333333,-1.7918333333333332,-0.26183333333333336,0.0,387.4816666666667,0.14849999999999947,26.0,5.319999999999999,0.0,0.7583333333333332,1.0,29.0,9.5,26.509999999999998,-0.42999999999995,79.0,92.5,78.7,92.5
91.5245,48.35816666666667,29.74083333333333,0.3228333333333333,0.0,382.9751666666667,-60.44233333333333,26.0,5.319999999999999,0.0,0.7309999999999999,1.0,29.0,9.5,26.509999999999998,-0.43000000000006366,78.7,92.5,78.7,92.5
93.51683333333334,36.89133333333333,4.506666666666667,-0.16366666666666668,0.0,386.1043333333334,-14.292166666666667,26.0,5.319999999999999,0.0,0.7199999999999999,1.0,28.610833333333332,9.480166666666666,26.390999999999995,-0.42999999999995,78.7,92.5,78.6,92.0
93.07266666666668,45.754000000000005,17.617833333333333,0.11816666666666667,0.0,384.36566666666664,-40.17116666666667,26.0,5.319999999999999,0.0,0.7199999999999999,1.0,28.720833333333335,9.004,26.339999999999993,-0.42999999999995,78.6,92.0,78.5,92.0
95.03916666666666,45.638999999999996,16.059833333333334,0.04150000000000001,0.0,384.35033333333337,-37.68900000000001,26.0,5.319999999999999,0.0,0.7199999999999999,1.0,29.0,9.0,26.339999999999993,-0.42000000000007276,78.5,92.0,78.33,92.0
95.72116666666668,40.62466666666667,8.136333333333333,-0.09516666666666666,0.0,385.3909999999999,-21.821,26.0,5.319999999999999,0.0,0.7199999999999999,1.0,29.0,9.0,26.339999999999993,-0.5099999999999909,78.33,92.0,78.2,91.5
92.79783333333333,35.57233333333333,2.948,-0.16899999999999998,0.0,386.44316666666674,-10.493833333333333,26.0,5.319999999999999,0.0,0.7199999999999999,1.0,28.916666666666668,9.0,26.339999999999993,-0.6200000000000045,78.2,91.5,78.2,91.5
92.93283333333333,39.63716666666666,7.182833333333333,-0.09883333333333334,0.0,385.9468333333333,-19.43783333333333,26.0,5.319999999999999,0.0,0.7199999999999999,1.0,28.697499999999998,9.0,26.306,-0.6200000000000045,78.2,91.5,78.3,91.5
98.55533333333337,45.613166666666665,15.243500000000003,0.0031666666666666657,0.0,384.5325,-37.36166666666667,26.0,5.319999999999999,0.0,0.7133333333333332,1.0,28.583333333333332,9.0,26.170000000000012,-0.6200000000000045,78.3,91.5,78.3,92.0
99.908,44.87866666666668,24.781333333333336,0.16749999999999998,0.0,382.59616666666665,-58.18566666666666,26.0,5.319999999999999,0.0,0.6813333333333332,1.0,28.5,9.0,26.057666666666663,-0.6200000000000045,78.3,92.0,78.4,92.0
96.26566666666668,29.723,-1.2133333333333334,-0.3425000000000001,0.0,386.78183333333345,-1.5626666666666666,26.0,5.319999999999999,0.0,0.6799999999999999,1.0,28.5,9.0,26.009999999999998,-0.6100000000000136,78.4,92.0,78.4,92.0
96.81516666666668,41.16383333333335,8.833333333333334,-0.1426666666666667,0.0,385.53150000000005,-23.324166666666667,26.0,5.319999999999999,0.0,0.6799999999999999,1.0,28.5,8.900833333333333,26.009999999999998,-0.6200000000000045,78.4,92.0,78.4,92.0
102.07016666666665,45.28116666666666,20.10766666666667,0.07066666666666666,0.0,383.3255,-49.02566666666666,26.0,5.319999999999999,0.0,0.6799999999999999,1.0,28.5,8.5,26.009999999999998,-0.6200000000000045,78.4,92.0,78.4,92.0
102.74216666666666,47.14416666666666,18.83533333333333,0.06099999999999999,0.0,383.34666666666664,-46.73266666666666,26.0,5.319999999999999,0.0,0.6799999999999999,1.0,28.5,8.5,26.009999999999998,-0.6200000000000045,78.4,92.0,78.2,91.5
103.56066666666669,44.827833333333324,12.426666666666668,-0.04816666666666667,0.0,384.19483333333324,-33.117,26.0,5.319999999999999,0.0,0.6799999999999999,1.0,28.715833333333332,8.5,26.009999999999998,-0.6199999999998909,78.2,91.5,78.2,91.5
104.46199999999999,46.40449999999999,17.57166666666667,0.010333333333333332,0.0,383.2568333333333,-44.58066666666666,26.0,5.319999999999999,0.0,0.6799999999999999,1.0,28.833333333333332,8.5,26.009999999999998,-0.6200000000000045,78.2,91.5,78.1,91.5
105.93983333333334,44.60349999999999,11.766166666666667,-0.07549999999999998,0.0,384.0895,-32.3185,26.0,5.319999999999999,0.0,0.6721666666666668,1.0,28.9165,8.5,25.925500000000007,-0.6200000000000045,78.1,91.5,78.1,91.5
104.36316666666666,44.60633333333333,12.028500000000001,-0.05700000000000001,0.0,384.05299999999994,-32.34166666666667,26.0,5.319999999999999,0.0,0.6498333333333334,1.0,28.70266666666667,8.5,25.86066666666666,-0.6200000000000045,78.1,91.5,78.1,91.5
102.79716666666668,47.28366666666667,19.27,0.0735,0.0,382.94633333333337,-47.92766666666667,26.0,5.319999999999999,0.0,0.6601666666666666,1.0,28.5,8.5,25.839999999999993,-0.6200000000000045,78.1,91.5,78.1,91.5
107.61016666666666,48.690333333333335,26.930833333333332,0.16449999999999998,0.0,381.0575,-67.63033333333334,26.0,5.319999999999999,0.0,0.6548333333333332,1.0,28.5,8.5,25.839999999999993,-0.6200000000000045,78.1,91.5,78.0,91.5
111.95883333333332,52.22749999999999,38.02666666666667,0.35266666666666663,0.0,378.60816666666665,-98.73733333333334,26.0,5.319999999999999,0.0,0.6584999999999999,1.0,28.5,8.5,25.839999999999993,-0.6200000000000045,78.0,91.5,78.1,91.5
117.159,42.36066666666667,9.554000000000002,-0.15133333333333335,0.0,382.9,-30.169666666666668,26.0,5.319999999999999,0.0,0.6611666666666668,1.0,28.5,8.5,25.839999999999993,-0.6200000000000045,78.1,91.5,78.1,91.5
114.21283333333335,42.40216666666666,6.758333333333334,-0.1683333333333333,0.0,383.87250000000006,-22.882166666666667,26.0,5.319999999999999,0.0,0.6358333333333331,1.0,28.5,8.5,25.839999999999993,-0.6200000000000045,78.1,91.5,78.0,91.5
112.76833333333335,45.933166666666665,14.157833333333334,-0.02733333333333333,0.0,382.7225,-40.2265,26.0,5.319999999999999,0.0,0.6028333333333333,1.0,28.5,8.5,25.839999999999993,-0.6200000000000045,78.0,91.5,77.9,91.0
112.55816666666666,46.4965,14.722833333333332,-0.02283333333333333,0.0,382.58033333333333,-41.3735,26.0,5.319999999999999,0.0,0.5686666666666669,1.0,28.5,8.5,25.721000000000007,-0.6200000000000045,77.9,91.0,77.8,91.0
114.06099999999999,47.913833333333336,21.067,0.09666666666666666,0.0,381.31049999999993,-57.32283333333333,26.0,5.319999999999999,0.0,0.5866666666666667,1.0,28.5,8.5,25.670000000000012,-0.6200000000000045,77.8,91.0,77.7,91.0
114.154,35.22050000000001,3.0003333333333324,-0.24900000000000005,0.0,384.37100000000004,-12.764000000000001,26.0,5.319999999999999,0.0,0.6000000000000001,1.0,28.5,8.5,25.670000000000012,-0.6200000000000045,77.7,91.0,77.5,90.5
106.05466666666666,22.76766666666667,-9.866999999999999,-0.45233333333333337,0.0,387.2911666666667,18.865833333333335,26.0,5.319999999999999,0.0,0.6056666666666665,1.0,28.5,8.312333333333333,25.670000000000012,-0.6200000000000045,77.5,90.5,77.3,90.5
96.20766666666667,22.868999999999996,-11.433,-0.46833333333333343,0.0,387.95349999999996,19.94,26.0,5.319999999999999,0.0,0.6383333333333334,1.0,28.5,8.003499999999999,25.670000000000012,-0.6200000000000045,77.3,90.5,77.3,90.5
89.52383333333334,22.829166666666666,-11.561833333333333,-0.45133333333333336,0.0,388.2033333333332,18.83516666666667,26.0,5.319999999999999,0.0,0.6400000000000001,1.0,28.5,8.0,25.670000000000012,-0.6200000000000045,77.3,90.5,77.3,90.5
85.358,24.781166666666667,-8.869,-0.3848333333333333,0.0,388.12083333333334,13.494666666666667,26.0,5.319999999999999,0.0,0.6695,1.0,28.5,8.0,25.670000000000012,-0.6200000000000045,77.3,90.5,77.2,90.5
78.508,25.970166666666668,-9.668833333333334,-0.3103333333333333,0.0,388.3636666666667,12.588499999999998,26.0,5.319999999999999,0.0,0.6425,1.0,28.5,8.0,25.670000000000012,-0.6200000000000045,77.2,90.5,77.2,90.03
72.68599999999999,36.84233333333332,5.051666666666667,-0.045166666666666674,0.0,386.57033333333334,-11.892833333333332,26.0,5.319999999999999,0.0,0.6436666666666665,1.0,28.5,8.0,25.670000000000012,-0.6200000000000045,77.2,90.03,77.1,90.0
71.47116666666668,45.7205,32.083333333333336,0.4435,0.0,383.4695,-53.323,26.0,5.319999999999999,0.0,0.6683333333333333,1.0,28.5,8.0,25.670000000000012,-0.6200000000000045,77.1,90.0,77.0,90.0
78.01916666666668,42.06466666666668,12.140666666666668,0.08416666666666667,0.0,384.9323333333334,-24.04533333333333,26.0,5.319999999999999,0.0,0.6336666666666666,1.0,28.5,8.0,25.670000000000012,-0.6200000000000045,77.0,90.0,76.9,90.0
79.1185,39.05766666666666,6.645166666666667,-0.006833333333333335,0.0,385.59783333333326,-15.171999999999997,26.0,5.319999999999999,0.0,0.6058333333333333,1.0,28.5,8.0,25.58433333333333,-0.6200000000000045,76.9,90.0,76.8,90.0
78.51683333333332,35.63283333333334,3.313333333333334,-0.08266666666666668,0.0,386.04516666666666,-9.670833333333336,26.0,5.319999999999999,0.0,0.5858333333333334,1.0,28.214166666666667,8.0,25.509999999999998,-0.6200000000000045,76.8,90.0,76.8,89.5
74.20683333333332,26.216666666666672,-8.640833333333331,-0.26966666666666667,0.0,387.7138333333333,10.194833333333333,26.0,5.319999999999999,0.0,0.5800000000000002,1.0,28.0,8.0,25.509999999999998,-0.6200000000000045,76.8,89.5,76.8,89.5
74.12833333333333,42.88016666666667,14.440833333333334,0.11083333333333335,0.0,385.174,-26.209500000000002,26.0,5.319999999999999,0.0,0.5376666666666666,1.0,28.0,8.0,25.54233333333334,-0.6200000000000045,76.8,89.5,76.9,90.0
79.85533333333333,40.19133333333334,6.510000000000001,-0.03283333333333334,0.0,385.80333333333334,-14.8075,26.0,5.323333333333333,0.0,0.48100000000000004,1.0,28.0,8.0,25.670000000000012,-0.6199999999998909,76.9,90.0,77.1,90.0
79.14116666666665,25.762666666666664,-12.714500000000003,-0.42233333333333334,0.16666666666666666,388.2198333333334,17.1945,26.0,5.35,0.0,0.44200000000000006,1.0,28.0,8.0,25.6105,-0.6200000000000045,77.1,90.0,77.1,90.0
